session_id,visit_date,country,device_type,traffic_source,product_category_viewed,pages_viewed,time_on_site_minutes,added_to_cart,purchased,order_value_usd
2051,26/02/2023,USA,Desktop,Referral,Electronics,11,4.16,0,1,104.59
2052,10/06/2023,Australia,Mobile,Organic Search,Electronics,9,7.66,0,0,0.00
2053,07/03/2024,Germany,Mobile,Referral,Electronics,6,5.89,1,0,0.00
2054,22/07/2023,Australia,Desktop,Social Media,Fashion,7,8.92,1,1,161.58
2055,22/12/2024,Australia,Desktop,Social Media,Fashion,8,5.46,0,1,48.11
2056,03/11/2024,India,Mobile,Referral,Electronics,6,6.8,0,0,0.00
2057,01/09/2024,India,Tablet,Direct,Fashion,3,5.63,0,1,24.13
2058,18/03/2023,Canada,Tablet,Organic Search,Books,5,4.22,1,0,0.00
2059,06/02/2024,India,Mobile,Referral,Fashion,5,1.7,0,0,0.00
2060,23/05/2024,Germany,Tablet,Direct,Sports,7,1.46,0,1,13.67
2061,20/08/2024,USA,Mobile,Direct,Fashion,4,6,0,0,0.00
2062,02/02/2024,UK,Desktop,Email,Books,3,5.57,0,0,0.00
2063,04/08/2024,India,Tablet,Email,Home,6,7.74,1,0,0.00
2064,25/04/2024,Germany,Tablet,Direct,Home,5,8.32,1,1,104.15
2065,22/02/2024,UK,Mobile,Organic Search,Home,11,11.49,0,0,0.00
2066,22/03/2024,India,Desktop,Email,Home,11,7.09,1,1,30.17
2067,27/12/2024,India,Desktop,Social Media,Fashion,7,6.37,0,0,0.00
2068,25/04/2023,Germany,Mobile,Email,Fashion,4,3.83,1,0,0.00
2069,25/08/2023,Canada,Desktop,Paid Ads,Books,10,3.82,1,1,62.26
2070,18/04/2024,Germany,Mobile,Paid Ads,Sports,14,4.13,0,1,57.44
2071,13/05/2024,Germany,Mobile,Referral,Books,7,6.95,0,0,0.00
2072,04/06/2023,India,Desktop,Direct,Home,5,3.6,0,1,78.27
2073,05/01/2023,India,Mobile,Organic Search,Electronics,12,4.86,0,1,58.30
2074,23/05/2024,Canada,Tablet,Social Media,Beauty,8,6.78,1,1,68.83
2075,23/12/2023,India,Desktop,Paid Ads,Books,4,5.7,1,1,281.65
2076,24/07/2023,Australia,Mobile,Organic Search,Books,7,5.44,1,0,0.00
2077,01/10/2024,Germany,Desktop,Paid Ads,Books,6,9.57,0,0,0.00
2078,05/11/2023,UK,Desktop,Referral,Electronics,6,4.48,1,1,111.62
2079,13/05/2023,Canada,Tablet,Email,Beauty,5,8.99,0,0,0.00
2080,01/07/2024,Germany,Desktop,Direct,Electronics,9,8.91,0,0,0.00
2081,14/05/2023,Canada,Mobile,Organic Search,Beauty,2,7.96,0,0,0.00
2082,06/02/2023,Australia,Desktop,Organic Search,Sports,3,6.98,0,1,25.66
2083,28/11/2024,Canada,Desktop,Social Media,Books,4,10.25,0,0,0.00
2084,20/02/2023,UK,Desktop,Organic Search,Books,10,2.31,0,1,48.49
2085,27/07/2023,Australia,Mobile,Social Media,Sports,9,3.97,0,1,36.10
2086,08/11/2024,UK,Mobile,Email,Home,7,7.85,0,1,34.95
2087,28/02/2024,Australia,Mobile,Paid Ads,Sports,8,8.46,1,0,0.00
2088,22/06/2024,India,Desktop,Direct,Fashion,8,1.91,0,0,0.00
2089,24/11/2024,UK,Tablet,Email,Electronics,5,7.75,0,1,70.10
2090,21/04/2024,Australia,Tablet,Social Media,Beauty,7,3,0,0,0.00
2091,01/08/2024,India,Tablet,Email,Books,7,7.03,1,1,42.05
2092,15/11/2023,USA,Mobile,Organic Search,Fashion,13,8.71,1,1,114.03
2093,16/04/2023,India,Tablet,Referral,Fashion,8,6,1,0,0.00
2094,24/06/2024,Germany,Desktop,Organic Search,Sports,6,5.13,0,0,0.00
2095,20/08/2023,Australia,Desktop,Email,Sports,6,7.51,0,0,0.00
2096,04/10/2024,Germany,Mobile,Organic Search,Home,2,6.81,1,0,0.00
2097,15/12/2024,India,Desktop,Direct,Electronics,9,4.05,0,1,48.42
2098,02/03/2024,Germany,Mobile,Paid Ads,Books,6,7.64,1,0,0.00
2099,17/01/2023,Australia,Tablet,Email,Books,5,9.32,1,0,0.00
2100,04/02/2024,Canada,Mobile,Direct,Sports,4,7.12,0,1,25.70
2101,06/02/2024,USA,Mobile,Organic Search,Books,4,4.48,1,0,0.00
2102,28/05/2023,USA,Desktop,Direct,Electronics,3,5.9,0,1,21.48
2103,09/12/2023,Germany,Tablet,Organic Search,Fashion,4,7.39,0,0,0.00
2104,26/08/2024,Australia,Tablet,Paid Ads,Electronics,8,7.71,0,1,158.09
2105,11/06/2024,USA,Tablet,Organic Search,Home,9,7.94,0,1,112.17
2106,30/12/2024,India,Desktop,Referral,Fashion,3,6.25,1,1,26.47
2107,14/09/2023,Canada,Mobile,Organic Search,Electronics,7,2.56,1,0,0.00
2108,14/05/2023,Germany,Tablet,Referral,Fashion,9,4.04,0,0,0.00
2109,08/07/2023,India,Mobile,Email,Home,6,6.32,1,0,0.00
2110,12/08/2023,Australia,Tablet,Email,Home,7,7.19,0,0,0.00
2111,30/12/2024,India,Tablet,Referral,Sports,7,5.55,0,0,0.00
2112,07/02/2023,USA,Desktop,Paid Ads,Electronics,5,2.28,0,1,42.20
2113,09/11/2023,Canada,Mobile,Social Media,Electronics,7,7.28,1,1,116.57
2114,07/04/2024,India,Desktop,Paid Ads,Beauty,5,7.14,0,1,44.27
2115,08/01/2024,USA,Tablet,Social Media,Sports,5,7.51,0,1,130.85
2116,03/10/2024,USA,Desktop,Paid Ads,Sports,9,5.59,1,0,0.00
2117,14/05/2023,India,Mobile,Organic Search,Books,4,8.69,1,1,39.74
2118,17/09/2023,Canada,Desktop,Paid Ads,Electronics,6,3.57,0,1,16.25
2119,26/03/2023,Germany,Mobile,Organic Search,Electronics,7,7.38,1,0,0.00
2120,18/04/2024,USA,Mobile,Direct,Books,6,5.68,0,0,0.00
2121,18/03/2024,Canada,Desktop,Email,Books,4,5.38,0,0,0.00
2122,07/01/2023,Germany,Tablet,Paid Ads,Fashion,5,7.64,1,0,0.00
2123,08/08/2023,USA,Tablet,Social Media,Sports,5,8.34,0,1,52.03
2124,22/04/2024,Germany,Desktop,Paid Ads,Fashion,4,5.66,0,0,0.00
2125,14/07/2024,Canada,Tablet,Organic Search,Sports,8,12.53,0,0,0.00
2126,11/02/2024,USA,Tablet,Email,Sports,8,5.29,1,0,0.00
2127,22/05/2024,India,Tablet,Social Media,Home,6,1.05,1,0,0.00
2128,23/06/2024,Germany,Mobile,Referral,Fashion,10,6.68,1,1,63.18
2129,03/09/2023,USA,Mobile,Referral,Electronics,5,5.8,1,0,0.00
2130,03/03/2024,Canada,Desktop,Referral,Sports,5,9.15,1,1,18.52
2131,10/07/2023,USA,Desktop,Direct,Books,7,5.05,0,0,0.00
2132,08/08/2024,USA,Desktop,Organic Search,Fashion,7,6.4,0,1,73.32
2133,02/06/2023,India,Mobile,Direct,Beauty,3,5.08,0,0,0.00
2134,20/02/2023,Germany,Mobile,Paid Ads,Books,7,5.73,1,0,0.00
2135,08/01/2023,India,Mobile,Direct,Home,4,7.12,0,0,0.00
2136,20/12/2024,UK,Mobile,Email,Home,4,5.54,0,0,0.00
2137,01/10/2023,UK,Tablet,Email,Electronics,9,5.27,1,1,45.99
2138,10/03/2023,India,Tablet,Organic Search,Sports,2,6.77,1,0,0.00
2139,25/07/2024,USA,Mobile,Organic Search,Beauty,11,4.24,1,1,84.42
2140,30/09/2023,Canada,Mobile,Organic Search,Fashion,8,3.96,1,0,0.00
2141,22/03/2023,Australia,Desktop,Referral,Sports,2,6.55,1,0,0.00
2142,08/11/2023,UK,Desktop,Paid Ads,Books,4,9.05,1,1,78.91
2143,26/02/2024,Australia,Desktop,Paid Ads,Electronics,7,5.93,0,0,0.00
2144,13/03/2024,UK,Mobile,Organic Search,Fashion,5,4.47,0,1,88.93
2145,11/09/2024,Australia,Desktop,Paid Ads,Beauty,4,7.03,0,0,0.00
2146,04/03/2024,USA,Mobile,Email,Sports,6,7.1,1,0,0.00
2147,14/12/2023,Germany,Mobile,Email,Fashion,5,5.58,0,0,0.00
2148,08/06/2024,USA,Tablet,Email,Fashion,1,5.78,1,1,82.60
2149,19/01/2023,Germany,Desktop,Paid Ads,Beauty,5,8.65,0,0,0.00
2150,15/05/2024,Australia,Mobile,Direct,Home,4,6.32,1,1,147.65
2151,31/08/2024,UK,Mobile,Social Media,Fashion,11,6.89,1,0,0.00
2152,19/06/2023,India,Tablet,Referral,Electronics,3,6.55,1,1,62.49
2153,09/06/2024,UK,Mobile,Organic Search,Beauty,10,7.62,0,1,73.30
2154,02/09/2024,Germany,Desktop,Paid Ads,Home,10,6.19,0,1,43.02
2155,04/07/2024,USA,Desktop,Referral,Fashion,6,8.72,1,0,0.00
2156,05/06/2023,Australia,Tablet,Paid Ads,Sports,7,7.62,0,0,0.00
2157,08/07/2023,Canada,Mobile,Organic Search,Beauty,5,6.16,0,0,0.00
2158,06/12/2023,Canada,Desktop,Paid Ads,Sports,5,8.9,0,0,0.00
2159,28/06/2023,Germany,Desktop,Social Media,Electronics,7,5.44,1,1,60.34
2160,20/01/2023,Australia,Desktop,Direct,Fashion,5,7.55,0,0,0.00
2161,28/01/2023,USA,Desktop,Email,Sports,6,5.12,0,0,0.00
2162,28/03/2024,USA,Tablet,Paid Ads,Sports,10,5.74,1,1,109.17
2163,26/06/2023,India,Desktop,Organic Search,Electronics,6,6.53,1,0,0.00
2164,01/05/2024,Germany,Tablet,Referral,Electronics,1,7.82,1,0,0.00
2165,08/02/2024,Germany,Tablet,Email,Beauty,10,6.69,0,1,13.96
2166,14/12/2024,Australia,Mobile,Email,Beauty,10,6.13,0,0,0.00
2167,12/03/2024,USA,Mobile,Referral,Electronics,7,8.05,1,0,0.00
2168,14/05/2024,Australia,Tablet,Email,Fashion,7,6.6,1,0,0.00
2169,01/07/2023,USA,Desktop,Social Media,Fashion,6,6.64,1,0,0.00
2170,31/08/2024,Australia,Mobile,Organic Search,Beauty,7,5.44,1,1,61.85
2171,09/05/2023,Australia,Desktop,Paid Ads,Books,6,4.03,1,0,0.00
2172,13/08/2023,Germany,Tablet,Direct,Sports,8,7.25,0,1,69.93
2173,15/12/2024,India,Desktop,Email,Fashion,10,4.32,1,1,144.71
2174,01/08/2024,Australia,Desktop,Paid Ads,Home,7,6.16,1,0,0.00
2175,04/02/2024,Australia,Desktop,Direct,Books,7,6.62,0,1,27.31
2176,15/02/2023,India,Tablet,Organic Search,Beauty,7,6.83,0,0,0.00
2177,01/10/2023,Australia,Desktop,Referral,Electronics,6,11.69,0,1,99.59
2178,01/12/2024,UK,Desktop,Social Media,Books,6,7.45,1,1,172.17
2179,04/07/2024,Canada,Tablet,Referral,Fashion,4,3.88,0,0,0.00
2180,29/04/2024,Australia,Mobile,Referral,Home,4,6.05,0,0,0.00
2181,27/12/2024,Australia,Mobile,Referral,Books,6,6.28,0,0,0.00
2182,31/01/2023,UK,Mobile,Organic Search,Beauty,10,6.73,0,1,337.52
2183,28/06/2023,UK,Desktop,Referral,Electronics,3,6.27,1,0,0.00
2184,02/12/2024,UK,Desktop,Paid Ads,Books,5,7.45,0,0,0.00
2185,20/10/2023,Canada,Tablet,Organic Search,Sports,8,4.33,1,1,41.21
2186,12/06/2023,Australia,Mobile,Paid Ads,Home,4,9.98,0,1,143.58
2187,28/11/2024,USA,Tablet,Organic Search,Books,4,1.11,0,0,0.00
2188,04/05/2024,Germany,Tablet,Referral,Books,6,4.03,0,1,52.01
2189,21/10/2023,USA,Tablet,Paid Ads,Home,7,5.9,1,0,0.00
2190,19/01/2023,UK,Desktop,Referral,Books,7,5.77,0,1,87.02
2191,23/03/2023,Germany,Desktop,Organic Search,Electronics,3,3.4,0,0,0.00
2192,04/12/2024,UK,Desktop,Email,Beauty,5,7.71,0,1,161.98
2193,24/03/2024,Canada,Tablet,Organic Search,Beauty,6,2.96,0,0,0.00
2194,23/01/2023,Australia,Tablet,Direct,Sports,9,4.3,0,0,0.00
2195,11/12/2023,UK,Desktop,Referral,Home,10,6.39,1,0,0.00
2196,05/02/2023,Australia,Tablet,Organic Search,Fashion,3,6.89,0,0,0.00
2197,28/10/2024,Germany,Mobile,Organic Search,Beauty,2,3.5,1,0,0.00
2198,07/12/2023,USA,Desktop,Organic Search,Electronics,6,6.01,0,0,0.00
2199,23/04/2024,USA,Desktop,Organic Search,Books,8,8.04,0,0,0.00
2200,14/01/2023,USA,Desktop,Paid Ads,Fashion,7,5.31,0,0,0.00
2201,08/05/2024,Canada,Tablet,Organic Search,Home,11,4.86,1,0,0.00
2202,17/08/2023,Germany,Tablet,Referral,Fashion,8,10.1,0,0,0.00
2203,04/01/2024,Germany,Desktop,Email,Beauty,8,8.55,1,0,0.00
2204,21/01/2024,Australia,Tablet,Organic Search,Home,5,4.37,0,1,36.41
2205,09/03/2024,USA,Mobile,Organic Search,Fashion,8,5.92,1,1,91.86
2206,15/12/2024,Canada,Tablet,Social Media,Beauty,3,1.95,1,0,0.00
2207,02/02/2023,Canada,Desktop,Direct,Books,4,7.93,0,0,0.00
2208,05/06/2023,UK,Desktop,Referral,Books,5,8.14,0,0,0.00
2209,27/10/2024,Australia,Tablet,Referral,Beauty,5,6.87,0,1,50.00
2210,07/02/2023,Germany,Desktop,Referral,Fashion,5,5.02,0,0,0.00
2211,01/08/2023,UK,Mobile,Social Media,Fashion,5,4.24,1,0,0.00
2212,03/07/2024,Germany,Desktop,Social Media,Electronics,5,6.92,0,1,58.42
2213,17/07/2024,USA,Desktop,Social Media,Beauty,5,6.76,0,0,0.00
2214,09/12/2023,USA,Tablet,Paid Ads,Books,4,3.9,1,0,0.00
2215,01/07/2023,Canada,Desktop,Paid Ads,Fashion,1,6.47,1,0,0.00
2216,11/11/2023,Australia,Tablet,Direct,Fashion,8,6.67,1,0,0.00
2217,15/06/2023,USA,Mobile,Organic Search,Electronics,5,5.39,1,0,0.00
2218,27/08/2023,UK,Tablet,Paid Ads,Beauty,6,7.23,1,1,23.69
2219,05/05/2024,UK,Desktop,Paid Ads,Fashion,7,6.64,0,0,0.00
2220,12/10/2024,Canada,Tablet,Organic Search,Books,9,9.14,0,0,0.00
2221,02/05/2023,UK,Desktop,Paid Ads,Home,7,4.52,0,1,122.19
2222,10/03/2023,Germany,Tablet,Paid Ads,Sports,4,2.09,1,1,70.83
2223,01/05/2023,UK,Mobile,Organic Search,Beauty,6,6.69,0,0,0.00
2224,28/08/2023,Germany,Mobile,Email,Home,5,7.69,1,1,95.18
2225,04/12/2023,USA,Mobile,Direct,Sports,7,5.6,1,0,0.00
2226,15/08/2023,Canada,Desktop,Direct,Books,5,9.42,0,0,0.00
2227,31/01/2023,UK,Desktop,Social Media,Sports,4,3.38,1,0,0.00
2228,19/04/2024,Australia,Mobile,Referral,Books,7,6.73,0,0,0.00
2229,09/03/2024,Germany,Desktop,Direct,Electronics,5,8.53,1,0,0.00
2230,25/11/2024,Australia,Desktop,Organic Search,Fashion,9,11.45,1,1,168.49
2231,13/12/2023,Australia,Tablet,Organic Search,Home,5,8.5,1,0,0.00
2232,30/01/2023,India,Desktop,Referral,Fashion,7,8.63,0,1,85.57
2233,29/07/2024,Germany,Desktop,Organic Search,Home,5,7.34,0,0,0.00
2234,25/07/2023,India,Tablet,Direct,Fashion,6,2.14,0,0,0.00
2235,19/02/2024,Canada,Tablet,Paid Ads,Home,5,3.04,0,0,0.00
2236,06/02/2024,USA,Mobile,Organic Search,Sports,9,6.31,1,1,192.34
2237,12/11/2024,Germany,Tablet,Direct,Electronics,2,6.44,0,1,115.86
2238,17/09/2023,Canada,Desktop,Paid Ads,Beauty,9,2.62,1,0,0.00
2239,04/01/2023,UK,Tablet,Referral,Sports,8,4.47,0,0,0.00
2240,08/08/2024,India,Tablet,Social Media,Beauty,7,4.19,1,0,0.00
2241,07/02/2023,USA,Tablet,Email,Home,4,6.35,1,0,0.00
2242,05/02/2023,Germany,Desktop,Organic Search,Home,5,6.69,0,0,0.00
2243,16/08/2023,UK,Desktop,Social Media,Beauty,9,5.63,0,1,24.63
2244,24/05/2023,Canada,Mobile,Paid Ads,Books,6,6.91,1,1,154.00
2245,25/11/2023,Germany,Tablet,Email,Beauty,9,7.72,1,0,0.00
2246,02/06/2024,UK,Mobile,Direct,Beauty,3,7.39,0,0,0.00
2247,08/03/2024,Australia,Desktop,Paid Ads,Sports,4,10.82,0,0,0.00
2248,21/03/2024,Canada,Mobile,Paid Ads,Fashion,7,4.23,1,0,0.00
2249,12/11/2024,UK,Desktop,Referral,Home,10,6.59,1,0,0.00
2250,07/04/2024,India,Tablet,Email,Electronics,6,7.21,1,1,198.32
2251,12/02/2023,India,Desktop,Direct,Home,7,5.1,1,1,70.23
2252,12/08/2024,Germany,Mobile,Referral,Beauty,2,7.15,0,1,37.68
2253,07/12/2024,Australia,Tablet,Paid Ads,Fashion,8,6.81,1,1,151.83
2254,17/06/2023,USA,Desktop,Social Media,Sports,12,8.31,0,1,60.50
2255,02/06/2024,Germany,Mobile,Social Media,Sports,7,7.73,0,0,0.00
2256,26/07/2023,UK,Desktop,Referral,Books,4,7.35,1,1,64.08
2257,16/01/2024,Germany,Mobile,Organic Search,Electronics,10,2.25,0,0,0.00
2258,23/09/2023,USA,Desktop,Social Media,Books,3,3.6,1,1,6.60
2259,23/07/2024,Australia,Desktop,Organic Search,Books,5,2.91,0,0,0.00
2260,08/01/2024,Australia,Desktop,Email,Fashion,6,3.34,0,1,77.31
2261,27/07/2023,Germany,Tablet,Direct,Fashion,7,9.02,0,0,0.00
2262,19/02/2024,India,Mobile,Social Media,Beauty,5,7.34,0,1,43.65
2263,09/09/2024,India,Tablet,Direct,Home,6,5.94,0,1,36.92
2264,23/12/2023,Canada,Desktop,Referral,Beauty,4,6.22,1,0,0.00
2265,26/05/2024,UK,Tablet,Direct,Beauty,4,4.77,1,0,0.00
2266,22/06/2023,Australia,Mobile,Social Media,Sports,7,7.75,0,1,82.43
2267,03/04/2024,Australia,Tablet,Organic Search,Home,4,7.22,0,0,0.00
2268,21/06/2023,USA,Tablet,Organic Search,Fashion,4,6.19,0,0,0.00
2269,21/06/2024,UK,Desktop,Direct,Fashion,10,9.27,1,1,4.81
2270,28/04/2023,UK,Mobile,Organic Search,Home,4,8.37,1,0,0.00
2271,29/05/2024,UK,Desktop,Direct,Home,12,8.69,0,1,35.10
2272,02/07/2024,India,Desktop,Social Media,Sports,7,5.86,0,0,0.00
2273,10/04/2024,Australia,Mobile,Referral,Fashion,6,7.38,0,0,0.00
2274,15/05/2023,Australia,Mobile,Organic Search,Sports,6,3.41,1,1,29.73
2275,11/11/2024,USA,Tablet,Social Media,Home,4,2.98,1,0,0.00
2276,20/04/2024,Australia,Desktop,Social Media,Books,8,5.1,0,1,171.52
2277,15/03/2024,Australia,Tablet,Social Media,Electronics,8,8,0,0,0.00
2278,23/08/2023,Canada,Tablet,Social Media,Fashion,10,4.95,1,1,79.23
2279,02/02/2023,India,Mobile,Referral,Home,4,8.99,1,1,16.44
2280,29/03/2024,UK,Desktop,Email,Home,6,6.84,1,0,0.00
2281,24/11/2023,USA,Mobile,Paid Ads,Fashion,7,4.96,0,0,0.00
2282,13/01/2024,Canada,Mobile,Paid Ads,Sports,6,6.45,0,1,92.91
2283,12/11/2023,Canada,Tablet,Referral,Sports,4,5.52,0,0,0.00
2284,06/12/2024,Australia,Tablet,Direct,Electronics,5,7.16,1,0,0.00
2285,02/01/2024,Germany,Desktop,Organic Search,Electronics,5,2.55,0,0,0.00
2286,17/01/2024,USA,Mobile,Email,Home,3,4.2,0,0,0.00
2287,11/07/2023,UK,Tablet,Social Media,Fashion,6,7.26,1,0,0.00
2288,18/05/2024,Germany,Tablet,Referral,Home,6,5.21,0,1,78.34
2289,15/04/2023,USA,Tablet,Social Media,Electronics,7,3.81,1,0,0.00
2290,01/06/2024,Australia,Mobile,Paid Ads,Fashion,7,5.73,0,0,0.00
2291,22/03/2023,Australia,Mobile,Direct,Fashion,6,7.57,1,1,41.46
2292,25/12/2023,UK,Mobile,Paid Ads,Fashion,9,4.06,1,1,7.07
2293,05/04/2023,India,Desktop,Direct,Electronics,7,4.45,1,0,0.00
2294,25/08/2023,India,Mobile,Email,Beauty,3,10.29,0,0,0.00
2295,01/02/2024,India,Mobile,Organic Search,Electronics,3,6.21,0,0,0.00
2296,27/04/2023,Australia,Tablet,Referral,Electronics,8,4.58,1,1,149.24
2297,12/10/2024,Germany,Mobile,Social Media,Electronics,3,4.19,1,1,38.08
2298,05/12/2024,India,Desktop,Direct,Electronics,5,6.01,0,0,0.00
2299,25/04/2023,India,Mobile,Referral,Fashion,7,6.86,0,0,0.00
2300,09/09/2023,Canada,Mobile,Paid Ads,Books,6,6.39,1,1,16.47
2301,06/05/2023,UK,Mobile,Organic Search,Fashion,6,6.58,0,0,0.00
2302,10/11/2024,Australia,Desktop,Referral,Home,8,5.66,0,0,0.00
2303,05/04/2024,UK,Mobile,Referral,Books,7,6.78,0,0,0.00
2304,08/08/2024,Canada,Mobile,Referral,Sports,6,8.58,1,1,17.44
2305,29/04/2024,India,Mobile,Referral,Electronics,3,5.56,1,0,0.00
2306,20/11/2024,Canada,Mobile,Direct,Fashion,5,6.52,0,1,134.57
2307,12/12/2024,UK,Mobile,Referral,Electronics,10,6.68,1,1,57.48
2308,17/09/2023,Australia,Mobile,Paid Ads,Sports,8,7.5,1,1,13.41
2309,29/06/2023,Australia,Desktop,Social Media,Books,3,4.66,1,1,176.17
2310,12/04/2023,Canada,Mobile,Email,Books,5,4.36,0,0,0.00
2311,07/11/2024,India,Mobile,Social Media,Beauty,12,6.68,1,1,40.18
2312,28/03/2023,Germany,Mobile,Referral,Fashion,7,5.56,0,0,0.00
2313,17/09/2023,Germany,Mobile,Social Media,Electronics,9,5.62,1,1,101.68
2314,11/06/2024,Germany,Mobile,Referral,Fashion,7,3.97,0,0,0.00
2315,09/12/2023,Germany,Desktop,Direct,Home,6,5.5,1,0,0.00
2316,08/08/2023,Canada,Tablet,Organic Search,Electronics,11,1.37,1,1,38.13
2317,03/09/2024,UK,Desktop,Organic Search,Beauty,8,7.63,0,0,0.00
2318,09/07/2024,UK,Desktop,Referral,Books,4,7.95,1,0,0.00
2319,05/08/2024,UK,Tablet,Email,Fashion,5,2.15,1,0,0.00
2320,10/04/2023,Canada,Desktop,Social Media,Beauty,4,7.23,1,1,82.86
2321,15/09/2024,USA,Mobile,Email,Books,7,6.37,1,0,0.00
2322,25/10/2024,UK,Mobile,Organic Search,Books,6,6.13,0,1,19.80
2323,24/11/2023,Germany,Tablet,Organic Search,Beauty,7,6.93,1,0,0.00
2324,21/07/2024,Germany,Tablet,Direct,Books,9,5.25,0,0,0.00
2325,28/10/2024,India,Mobile,Paid Ads,Beauty,3,4.84,0,0,0.00
2326,22/12/2023,Germany,Tablet,Referral,Electronics,2,5.77,0,0,0.00
2327,21/07/2024,Australia,Mobile,Organic Search,Home,10,4.67,1,1,42.54
2328,30/09/2024,USA,Desktop,Paid Ads,Sports,8,4.23,0,0,0.00
2329,27/09/2024,Germany,Mobile,Paid Ads,Beauty,9,7.91,1,1,88.77
2330,27/07/2023,Australia,Desktop,Social Media,Books,8,7.85,0,0,0.00
2331,12/10/2023,Canada,Tablet,Social Media,Books,7,5.47,1,0,0.00
2332,06/09/2024,Germany,Desktop,Email,Books,10,6.66,0,0,0.00
2333,23/11/2023,Canada,Desktop,Email,Sports,4,1.55,1,0,0.00
2334,28/07/2023,UK,Mobile,Email,Electronics,8,8.08,1,0,0.00
2335,11/02/2023,India,Desktop,Email,Beauty,6,9.25,1,1,123.24
2336,05/09/2023,USA,Tablet,Paid Ads,Electronics,7,5.58,0,0,0.00
2337,31/01/2023,India,Tablet,Organic Search,Electronics,5,7.51,1,1,71.82
2338,21/09/2024,Germany,Tablet,Organic Search,Fashion,6,7.49,0,0,0.00
2339,14/08/2023,Germany,Tablet,Direct,Home,6,7.36,0,0,0.00
2340,08/02/2024,USA,Desktop,Referral,Sports,4,7.8,0,0,0.00
2341,08/10/2023,India,Mobile,Direct,Sports,4,6.96,0,0,0.00
2342,13/10/2024,Germany,Desktop,Paid Ads,Home,4,5.76,0,1,54.67
2343,03/07/2023,Australia,Desktop,Email,Sports,2,5.44,0,0,0.00
2344,09/09/2023,UK,Tablet,Social Media,Sports,6,8.64,0,0,0.00
2345,01/03/2024,Canada,Mobile,Organic Search,Beauty,4,5.33,0,0,0.00
2346,27/11/2023,India,Desktop,Email,Home,3,7.1,1,0,0.00
2347,14/06/2024,Germany,Desktop,Email,Electronics,7,6.64,1,1,57.67
2348,29/06/2024,India,Mobile,Referral,Books,8,3.69,0,0,0.00
2349,05/12/2024,UK,Tablet,Paid Ads,Beauty,7,3.68,0,0,0.00
2350,31/05/2024,Germany,Mobile,Social Media,Books,5,8.32,1,0,0.00
2351,28/02/2023,Germany,Desktop,Organic Search,Sports,8,8.75,0,1,60.70
2352,16/08/2023,Australia,Desktop,Direct,Sports,6,5.88,0,0,0.00
2353,03/08/2023,Australia,Tablet,Referral,Beauty,4,5.52,0,0,0.00
2354,16/12/2024,Germany,Tablet,Paid Ads,Sports,4,2.25,0,1,50.64
2355,19/12/2023,India,Desktop,Social Media,Beauty,5,5.83,1,0,0.00
2356,19/01/2024,Canada,Desktop,Referral,Books,4,5.58,0,0,0.00
2357,17/08/2024,UK,Desktop,Social Media,Electronics,4,5.26,0,1,391.54
2358,09/09/2024,India,Tablet,Organic Search,Fashion,5,7.44,0,1,31.02
2359,14/01/2024,UK,Desktop,Direct,Sports,8,7.08,0,1,74.84
2360,11/07/2024,India,Tablet,Social Media,Beauty,2,5.95,0,0,0.00
2361,19/09/2024,India,Desktop,Social Media,Home,3,5.99,1,0,0.00
2362,01/06/2024,Germany,Desktop,Organic Search,Books,6,8.33,1,1,108.62
2363,09/09/2024,USA,Mobile,Paid Ads,Books,5,9.59,0,0,0.00
2364,01/03/2023,UK,Tablet,Organic Search,Books,7,4.91,0,0,0.00
2365,24/06/2023,India,Desktop,Organic Search,Home,6,6.08,1,0,0.00
2366,13/04/2023,USA,Mobile,Referral,Home,7,6.62,0,0,0.00
2367,29/03/2024,India,Desktop,Direct,Beauty,6,5.04,1,1,22.80
2368,01/05/2024,Canada,Tablet,Email,Home,3,5.02,0,1,187.93
2369,25/10/2023,India,Tablet,Email,Sports,6,4.7,1,0,0.00
2370,09/02/2024,India,Desktop,Email,Sports,7,5.91,1,0,0.00
2371,30/03/2024,Germany,Desktop,Referral,Electronics,8,2.16,0,1,66.09
2372,28/08/2023,Germany,Mobile,Direct,Books,9,8.81,0,1,183.19
2373,09/04/2023,USA,Desktop,Email,Sports,4,4.43,1,0,0.00
2374,04/06/2023,Australia,Desktop,Paid Ads,Sports,8,7.6,1,0,0.00
2375,31/08/2023,UK,Desktop,Email,Fashion,6,5.57,1,1,26.25
2376,29/01/2024,Germany,Tablet,Organic Search,Sports,7,4.34,1,1,58.73
2377,12/07/2023,USA,Desktop,Social Media,Electronics,9,4.69,0,1,91.08
2378,20/10/2024,UK,Tablet,Email,Fashion,7,1.76,0,0,0.00
2379,01/01/2023,Canada,Tablet,Organic Search,Books,5,5.53,1,0,0.00
2380,26/07/2023,Canada,Mobile,Referral,Home,6,7.65,1,0,0.00
2381,10/06/2024,UK,Mobile,Referral,Sports,5,6.43,0,1,125.47
2382,26/02/2024,Germany,Desktop,Paid Ads,Home,3,6.97,0,1,104.96
2383,01/01/2023,India,Tablet,Social Media,Sports,5,5.72,0,0,0.00
2384,07/02/2024,UK,Desktop,Direct,Sports,9,9.53,0,0,0.00
2385,01/03/2023,UK,Mobile,Email,Beauty,6,6.41,1,1,56.40
2386,08/02/2024,UK,Tablet,Referral,Beauty,7,7.92,0,0,0.00
